trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2770,False,"{'a': 0.5, 'e': 0.06257522011657929}",20,12,9.352034639106694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2771,False,"{'a': 0.5, 'e': 0.06251264489646272}",20,16,8.686175473487902,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2772,False,"{'a': 0.5, 'e': 0.06245013225156625}",25,17,14.746080706551414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2773,False,"{'a': 0.5, 'e': 0.06238768211931468}",25,13,17.9552454056823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2774,False,"{'a': 0.5, 'e': 0.062325294437195373}",30,10,28.457608849695706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2775,False,"{'a': 0.5, 'e': 0.062262969142758175}",20,15,9.46363204645941,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2776,False,"{'a': 0.5, 'e': 0.062200706173615415}",25,16,13.526755412786096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.5, 'e': 0.062138505467441804}",25,2,39.105115190047705,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2778,False,"{'a': 0.5, 'e': 0.06207636696197436}",20,16,6.7487180675989284,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2779,False,"{'a': 0.5, 'e': 0.062014290595012386}",20,15,11.449135077825394,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.5, 'e': 0.061952276304417374}",25,13,20.051612363847287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.5, 'e': 0.06189032402811295}",20,10,17.388112084416594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2782,False,"{'a': 0.5, 'e': 0.06182843370408484}",35,18,24.942281484139727,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.5, 'e': 0.061766605270380755}",30,16,24.540769795896257,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2784,False,"{'a': 0.5, 'e': 0.061704838665110374}",20,0,31.67917821768949,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2785,False,"{'a': 0.5, 'e': 0.06164313382644527}",20,3,24.534076775050494,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.5, 'e': 0.06158149069261882}",25,14,18.15437795328463,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.5, 'e': 0.0615199092019262}",25,12,19.128724546338137,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.5, 'e': 0.06145838929272428}",25,20,9.848917498323353,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.5, 'e': 0.061396930903431554}",20,13,13.480062167865292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.5, 'e': 0.06133553397252812}",20,12,15.89426969095139,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.5, 'e': 0.06127419843855559}",20,12,18.37684533012633,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.5, 'e': 0.06121292424011703}",20,11,14.561531751682626,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.5, 'e': 0.06115171131587692}",25,11,23.037547834036836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.5, 'e': 0.06109055960456104}",20,12,12.167079909456252,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.5, 'e': 0.06102946904495648}",30,16,23.0180985329863,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.5, 'e': 0.060968439575911526}",25,18,11.337701963273947,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.5, 'e': 0.060907471136335614}",20,11,14.618274744310453,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2798,False,"{'a': 0.5, 'e': 0.06084656366519928}",20,8,20.469719099227373,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.5, 'e': 0.060785717101534076}",30,20,19.86866290442801,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.5, 'e': 0.060724931384432544}",30,12,34.17794044781168,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2801,False,"{'a': 0.5, 'e': 0.06066420645304811}",25,13,21.180329738786874,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2802,False,"{'a': 0.5, 'e': 0.06060354224659506}",20,10,16.283887427238056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2803,False,"{'a': 0.5, 'e': 0.060542938704348466}",25,19,9.889222412353144,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2804,False,"{'a': 0.5, 'e': 0.06048239576564412}",20,16,5.795390775510995,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.5, 'e': 0.060421913369878476}",35,12,40.76957991972613,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.5, 'e': 0.0603614914565086}",25,14,18.22615356251315,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.5, 'e': 0.06030112996505209}",20,12,15.36548027236142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2808,False,"{'a': 0.5, 'e': 0.06024082883508704}",25,13,23.56192412717638,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.5, 'e': 0.06018058800625195}",25,10,20.544817809230256,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.5, 'e': 0.060120407418245696}",20,15,12.14715351945459,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.5, 'e': 0.06006028701082745}",20,12,15.513568632346539,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.5, 'e': 0.06000022672381662}",20,10,17.507309009303714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.5, 'e': 0.059940226497092804}",30,14,26.958966077869917,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.5, 'e': 0.05988028627059571}",30,18,21.87904277571748,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.5, 'e': 0.059820405984325115}",30,18,18.50684392836348,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.5, 'e': 0.05976058557834079}",20,7,21.88685203393348,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.5, 'e': 0.05970082499276245}",20,8,21.018878012801743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.5, 'e': 0.05964112416776969}",25,17,17.032684143704035,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.5, 'e': 0.05958148304360192}",20,0,23.90487503836482,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2820,False,"{'a': 0.5, 'e': 0.05952190156055832}",20,3,23.857523430396515,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.5, 'e': 0.05946237965899776}",30,6,38.35395515647951,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.5, 'e': 0.05940291727933876}",25,5,32.14527914645623,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.5, 'e': 0.059343514362059424}",25,10,29.54628081638773,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.5, 'e': 0.05928417084769736}",20,13,12.955238063933908,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.5, 'e': 0.059224886676849664}",20,16,8.148471889474315,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.5, 'e': 0.05916566179017282}",25,10,25.748201197525063,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.5, 'e': 0.059106496128382646}",25,13,17.904012851150153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.5, 'e': 0.05904738963225426}",20,10,17.536516717074534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.5, 'e': 0.058988342242622005}",25,17,14.588441243830758,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.5, 'e': 0.058929353900379386}",20,16,7.943777296166508,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.5, 'e': 0.058870424546479005}",20,4,20.85455033486697,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.5, 'e': 0.05881155412193253}",25,11,22.65906516668228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.5, 'e': 0.058752742567810594}",25,11,26.522748592530636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.5, 'e': 0.05869398982524278}",25,14,17.490806282473905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.5, 'e': 0.05863529583541754}",25,17,17.10794380021684,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.5, 'e': 0.058576660539582125}",25,15,20.591656881094003,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.5, 'e': 0.05851808387904254}",20,6,23.28375088486002,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.5, 'e': 0.058459565795163496}",20,14,11.191282023260033,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.5, 'e': 0.05840110622936833}",20,6,22.607643364646286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.5, 'e': 0.058342705123138966}",20,12,15.00631128749411,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.5, 'e': 0.05828436241801582}",20,8,23.407805814840213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2842,False,"{'a': 0.5, 'e': 0.05822607805559781}",20,11,15.631405279037168,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.5, 'e': 0.05816785197754221}",30,18,22.973959343117606,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.5, 'e': 0.05810968412556467}",20,15,9.930464756993606,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.5, 'e': 0.0580515744414391}",30,24,8.779211958148727,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.5, 'e': 0.05799352286699767}",25,16,15.372997331503162,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.5, 'e': 0.05793552934413067}",20,7,25.836119455397686,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.5, 'e': 0.057877593814786535}",25,0,32.46701790781852,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.5, 'e': 0.05781971622097175}",20,7,23.278758054148938,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.5, 'e': 0.057761896504750776}",20,0,30.139295746603977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2851,False,"{'a': 0.5, 'e': 0.05770413460824603}",25,16,15.689873582215778,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.5, 'e': 0.05764643047363778}",25,15,15.97920549753611,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2853,False,"{'a': 0.5, 'e': 0.05758878404316414}",20,8,19.314926053059875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.5, 'e': 0.05753119525912098}",20,6,28.329013476599425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2855,False,"{'a': 0.5, 'e': 0.05747366406386186}",30,8,36.558490844259666,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2856,False,"{'a': 0.5, 'e': 0.057416190399798}",25,16,20.343143068507185,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.5, 'e': 0.0573587742093982}",35,21,27.368750850356456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.5, 'e': 0.0573014154351888}",20,15,6.936628082014526,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2859,False,"{'a': 0.5, 'e': 0.057244114019753614}",20,0,26.716359381054474,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2860,False,"{'a': 0.5, 'e': 0.05718686990573386}",30,12,32.60335936160125,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2861,False,"{'a': 0.5, 'e': 0.057129683035828126}",20,13,12.619230401562003,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.5, 'e': 0.05707255335279229}",20,0,29.69544466918143,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2863,False,"{'a': 0.5, 'e': 0.0570154807994395}",20,11,16.706023762229655,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.5, 'e': 0.056958465318640066}",20,9,22.150407961064246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.5, 'e': 0.056901506853321425}",30,19,19.44739836941016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2866,False,"{'a': 0.5, 'e': 0.056844605346468104}",20,8,22.17027624551149,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.5, 'e': 0.056787760741121636}",35,22,26.540972472851106,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.5, 'e': 0.05673097298038051}",20,8,23.289349829974903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.5, 'e': 0.056674242007400136}",20,9,20.375905175262073,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.5, 'e': 0.05661756776539273}",20,7,23.068252585072976,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2871,False,"{'a': 0.5, 'e': 0.05656095019762734}",20,14,8.917907984399912,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.5, 'e': 0.05650438924742971}",20,10,17.916788558380564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.5, 'e': 0.056447884858182286}",30,17,21.55069073391665,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.5, 'e': 0.0563914369733241}",25,18,10.023834008145702,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2875,False,"{'a': 0.5, 'e': 0.05633504553635078}",25,16,12.932565560708989,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2876,False,"{'a': 0.5, 'e': 0.056278710490814426}",20,11,14.060757305876994,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2877,False,"{'a': 0.5, 'e': 0.05622243178032361}",20,14,9.762015920340351,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2878,False,"{'a': 0.5, 'e': 0.056166209348543286}",20,2,29.356251353740756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2879,False,"{'a': 0.5, 'e': 0.056110043139194744}",25,15,18.023384597743885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.5, 'e': 0.056053933096055546}",25,14,13.116197864963313,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2881,False,"{'a': 0.5, 'e': 0.055997879162959494}",20,8,22.105983072675098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2882,False,"{'a': 0.5, 'e': 0.055941881283796534}",30,16,26.950939634074054,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2883,False,"{'a': 0.5, 'e': 0.055885939402512734}",30,19,19.629090084995138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.5, 'e': 0.05583005346311022}",20,14,10.874068001008354,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2885,False,"{'a': 0.5, 'e': 0.05577422340964711}",20,14,10.925369529905801,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2886,False,"{'a': 0.5, 'e': 0.055718449186237466}",20,13,10.772227738704483,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2887,False,"{'a': 0.5, 'e': 0.055662730737051226}",25,2,33.582752061138635,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2888,False,"{'a': 0.5, 'e': 0.05560706800631418}",20,0,32.473333720728114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2889,False,"{'a': 0.5, 'e': 0.055551460938307866}",20,0,23.2572512681609,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2890,False,"{'a': 0.5, 'e': 0.05549590947736956}",20,6,26.670837424744175,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2891,False,"{'a': 0.5, 'e': 0.055440413567892186}",25,16,15.932135614528525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2892,False,"{'a': 0.5, 'e': 0.05538497315432429}",30,18,23.321616405651497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2893,False,"{'a': 0.5, 'e': 0.05532958818116997}",20,6,24.146504868313695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2894,False,"{'a': 0.5, 'e': 0.0552742585929888}",20,7,17.80149268982301,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2895,False,"{'a': 0.5, 'e': 0.05521898433439581}",20,12,13.30446123466433,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2896,False,"{'a': 0.5, 'e': 0.055163765350061414}",20,12,15.187196794843857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2897,False,"{'a': 0.5, 'e': 0.055108601584711356}",25,6,36.13959983730615,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2898,False,"{'a': 0.5, 'e': 0.055053492983126645}",20,12,12.97450347521548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2899,False,"{'a': 0.5, 'e': 0.05499843949014351}",25,16,16.9195224585709,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2900,False,"{'a': 0.5, 'e': 0.05494344105065337}",25,0,40.90983171570916,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2901,False,"{'a': 0.5, 'e': 0.05488849760960272}",20,8,22.27059009336555,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2902,False,"{'a': 0.5, 'e': 0.054833609111993115}",20,14,9.731058743123853,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2903,False,"{'a': 0.5, 'e': 0.05477877550288112}",25,3,30.986632138066607,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2904,False,"{'a': 0.5, 'e': 0.054723996727378245}",20,3,27.141897983586226,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2905,False,"{'a': 0.5, 'e': 0.054669272730650864}",20,15,12.022020238618893,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2906,False,"{'a': 0.5, 'e': 0.05461460345792021}",20,3,30.86905154427085,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2907,False,"{'a': 0.5, 'e': 0.05455998885446229}",20,11,15.149549554658321,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2908,False,"{'a': 0.5, 'e': 0.05450542886560783}",20,4,23.21428699841292,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2909,False,"{'a': 0.5, 'e': 0.054450923436742224}",30,21,16.003493185649262,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2910,False,"{'a': 0.5, 'e': 0.05439647251330548}",25,7,30.398228427775667,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.5, 'e': 0.05434207604079217}",30,19,21.981101175087716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2912,False,"{'a': 0.5, 'e': 0.05428773396475138}",20,0,33.48007989806246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.5, 'e': 0.05423344623078663}",25,10,25.35347973227958,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.5, 'e': 0.05417921278455584}",20,12,16.21326954435996,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2915,False,"{'a': 0.5, 'e': 0.054125033571771286}",25,17,15.68773009509641,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2916,False,"{'a': 0.5, 'e': 0.054070908538199514}",20,7,21.517759154372605,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2917,False,"{'a': 0.5, 'e': 0.054016837629661314}",20,9,19.67783644474049,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2918,False,"{'a': 0.5, 'e': 0.05396282079203166}",30,21,18.45303477474253,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2919,False,"{'a': 0.5, 'e': 0.05390885797123962}",20,11,16.126251627623915,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2920,False,"{'a': 0.5, 'e': 0.05385494911326839}",25,6,26.291606833162785,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2921,False,"{'a': 0.5, 'e': 0.053801094164155114}",20,13,11.51828134169914,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2922,False,"{'a': 0.5, 'e': 0.05374729306999096}",20,8,23.745206509779077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2923,False,"{'a': 0.5, 'e': 0.05369354577692097}",20,15,9.091067908051485,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2924,False,"{'a': 0.5, 'e': 0.05363985223114405}",20,10,16.778213502551413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2925,False,"{'a': 0.5, 'e': 0.0535862123789129}",30,24,10.279126860299868,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2926,False,"{'a': 0.5, 'e': 0.053532626166533995}",20,4,27.54131391253321,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2927,False,"{'a': 0.5, 'e': 0.05347909354036746}",20,15,8.462275532519836,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2928,False,"{'a': 0.5, 'e': 0.05342561444682709}",30,18,20.567493385663536,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2929,False,"{'a': 0.5, 'e': 0.05337218883238026}",20,14,10.702095217042247,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2930,False,"{'a': 0.5, 'e': 0.05331881664354788}",20,8,18.66170407045111,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2931,False,"{'a': 0.5, 'e': 0.05326549782690433}",30,22,15.662751968629202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.5, 'e': 0.05321223232907743}",20,8,23.02406740910856,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2933,False,"{'a': 0.5, 'e': 0.053159020096748354}",20,16,9.254952308269834,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2934,False,"{'a': 0.5, 'e': 0.053105861076651606}",25,19,12.74941175659829,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2935,False,"{'a': 0.5, 'e': 0.053052755215574954}",20,9,24.258093742251123,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2936,False,"{'a': 0.5, 'e': 0.05299970246035938}",25,0,33.06835203548251,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2937,False,"{'a': 0.5, 'e': 0.05294670275789902}",20,11,14.722584413403375,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2938,False,"{'a': 0.5, 'e': 0.05289375605514112}",30,21,14.772958924310627,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2939,False,"{'a': 0.5, 'e': 0.05284086229908598}",25,3,33.78722195944595,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2940,False,"{'a': 0.5, 'e': 0.05278802143678689}",20,5,25.732516431362786,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2941,False,"{'a': 0.5, 'e': 0.05273523341535011}",20,15,10.69261404512589,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2942,False,"{'a': 0.5, 'e': 0.05268249818193475}",25,14,18.05298596547557,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2943,False,"{'a': 0.5, 'e': 0.05262981568375282}",20,6,24.53334695306146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2944,False,"{'a': 0.5, 'e': 0.052577185868069067}",20,12,11.169695053143474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2945,False,"{'a': 0.5, 'e': 0.052524608682201}",20,9,18.564999591734384,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2946,False,"{'a': 0.5, 'e': 0.0524720840735188}",20,6,24.420827376310903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2947,False,"{'a': 0.5, 'e': 0.05241961198944528}",20,12,14.41920305053168,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2948,False,"{'a': 0.5, 'e': 0.05236719237745583}",25,13,20.96333733258851,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2949,False,"{'a': 0.5, 'e': 0.05231482518507838}",25,3,29.532701447845856,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2950,False,"{'a': 0.5, 'e': 0.0522625103598933}",30,16,29.12607779934716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2951,False,"{'a': 0.5, 'e': 0.0522102478495334}",20,8,23.678422673904905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2952,False,"{'a': 0.5, 'e': 0.052158037601683874}",20,0,28.417949051550014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
